,,2026/03/11,啊ㄋㄧㄤㄋㄧㄤㄋㄧㄤ～ㄋㄧㄤㄋㄧㄤㄋㄧㄤㄋㄧㄤ～,0:28:39.0,0:28:43.0,https://www.youtube.com/live/67SeVkfMwhg?si=xZKidRx3qMClbCOp,怪聲音,
,,2026/03/11,去吃屎吧,0:31:53.0,0:31:55.0,https://www.youtube.com/live/67SeVkfMwhg?si=xZKidRx3qMClbCOp,SNP,罵人
,,2026/03/11,啊老闆沒問題,0:31:59.0,0:32:01.0,https://www.youtube.com/live/67SeVkfMwhg?si=xZKidRx3qMClbCOp,日常,
,,2026/03/13,積積陰….ㄜ…積陰德,1:05:57.0,1:06:00.0,https://www.youtube.com/live/eDXVqYqaptY?si=VJ7CQJQh5XutETMh,日常,
,,2026/03/24,欸? 這裡有水!這裡有水!救命啊!大哥你要把我淹死...咳!,4:06:49.0,4:06:55.0,https://www.twitch.tv/videos/2730500796,日常,
,,2026/03/25,你不是會吃生魚片嗎? 沒熟應該不會怎麼樣吧,3:01:40.0,3:01:42.0,https://www.youtube.com/live/drvnulGvYxM?si=pLVovo5uBQ8tEN_z,日常,
,,2026/03/27,仙渡瑞拉 再渡你媽.....咳恩,2:32:40.0,2:32:42.0,https://www.youtube.com/live/6iW08cdADZQ?si=J918illm4z2uQaYk,日常,
,,2026/04/03,欸?欸? 尬拎涼我的滑鼠沒電了! 啊~啊燒線了! 乾088! 啊!!!,3:00:17.0,3:00:25.0,https://www.twitch.tv/videos/2738812643,叫聲,
,,2026/04/07,不是屎王我要走了,0:41:06.0,0:41:09.0,https://www.youtube.com/live/ADU7UTzyQFw?si=z1ZdJ-FN07mDZrag,日常,
,,2026/04/07,我們現在看初配信先不要屎尿屁好不好，各位？,0:51:54.0,0:51:58.0,https://www.youtube.com/live/ADU7UTzyQFw?si=z1ZdJ-FN07mDZrag,日常,
,,2026/04/14,（煙火阿嬤）,1:13:22.0,1:43:26.0,https://www.youtube.com/live/XV3-mvyF_R8?si=E67Exfq0erfcIFhn,,???好長
,,2026/04/17,打噴嚏（漏風版）,,,https://www.twitch.tv/cygxdfp/clip/ThirstyFriendlyBadgerCopyThis-aIrffwj0jtjad4Vt,噴嚏,
,,2026/4/20,包巾，頭包巾,1:11:50.0,1:11:51.0,https://www.youtube.com/live/BoGwdKYcp5I?si=apPbd_NPxsh0bpKA,暴言,
,,2026/4/20,老雞巴? 喔 腦細胞,2:33:56.0,2:34:01.0,https://www.twitch.tv/videos/2752713130,暴言,
,,2026/4/20,熙喵怒吼,2:45:52.0,2:45:56.0,https://www.twitch.tv/videos/2752713130,叫聲,
,,2026/4/20,怒拔鍵盤（噪音,2:46:42.0,2:46:45,https://www.twitch.tv/videos/2752713130,叫聲,
,,2026/4/27,啊！！！啊～我的冰淇淋打翻了！淦哩涼！！,0:25:44.0,0:25:50.0,https://www.twitch.tv/videos/2758303567,叫聲,
,,2026/4/27,簡冰霧戴這個就是有點stupid，有點睿智,0:40:55.0,0:41:00.0,https://www.twitch.tv/videos/2758303567,臭人,冰霧
,,2026/4/27,如果成功了就變成跟捏摸在一起然後跟陳埃穆亞同居484？什麼很渣欸～好啊～走啊～,1:18:33.0,1:18:39.0,https://www.twitch.tv/videos/2758303567,日常,蛤
,,2026/4/27,（學鸚鵡叫,1:35:37.0,1:35:42.0,https://www.twitch.tv/videos/2758303567,模仿,鸚鵡
,,2026/4/27,哩眼淦喔？,2:33:49.0,2:33:51.0,https://www.twitch.tv/videos/2758303567,臭人,冰霧
,,2026/4/27,為什麼(破音)? 林捏摸你在幹什麼？！,4:22:33.0,4:22:37.0,https://www.twitch.tv/videos/2758303567,叫聲,
,,2026/4/27,5MA,4:50:12.0,4:50:12.0,https://www.twitch.tv/videos/2758303567,福利,5MA
,,2026/4/29,啊娘喂喔！,0:36:53.0,0:36:56,https://www.twitch.tv/videos/2759854656,叫聲,
,,2026/5/1,（貓癡發瘋中⋯⋯,2:05:24.0,2:05:36.0,https://www.youtube.com/live/BWOSmjtXlCc?si=upifp_l3ge-fs4F4,笑聲,變態笑
